InventoryID	InventoryType	UpperMaterial	SoleMaterial	StockQuantity	SellingPrice
015012AE2027	Shoes	Suede	Polyurethane	157	318.15
015012AE20275	Shoes	Leather	Polyurethane	648	323.79
015012AE2028	Shoes	Leather	Polyurethane	261	426.75
015012AE20285	Shoes	Synthetic	Leather	157	373.03
015013IN1038	Shoes	Synthetic	Leather	47	275.86
015013IN1039	Shoes	Leather	Polyurethane	324	330.26
015013IN1040	Shoes	Suede	Polyurethane	844	144.25
015013IN1041	Shoes	Leather	Leather	685	300.6
015013IN1042	Shoes	Suede	Polyurethane	130	249.72
015013IN1043	Shoes	Suede	Rubber	411	75.34
015013IN1044	Shoes	Synthetic	Rubber	95	128.85
015013IN1045	Shoes	Leather	Polyurethane	627	152.93
015013IN1046	Shoes	Leather	Rubber	755	462.91
015013IN1047	Shoes	Suede	Polyurethane	932	122.89
015013IN2438	Shoes	Leather	Leather	292	151.73
015013IN2439	Shoes	Synthetic	Polyurethane	794	190.98
015013IN2440	Shoes	Synthetic	Leather	811	335.23
015013IN2441	Shoes	Leather	Rubber	283	67.94
015013IN2442	Shoes	Leather	Rubber	69	477.43
015013IN2443	Shoes	Synthetic	Rubber	660	434.13
015013IN2444	Shoes	Leather	Polyurethane	11	292.84
015013IN2445	Shoes	Suede	Leather	254	340.28
015013IN2446	Shoes	Leather	Leather	842	18.16
015014IN1038	Shoes	Suede	Rubber	872	176.08
015014IN1039	Shoes	Leather	Rubber	550	399.87
015014IN1040	Shoes	Leather	Leather	134	47.97
015014IN1041	Shoes	Synthetic	Polyurethane	712	148.33
015014IN1042	Shoes	Suede	Rubber	23	296.8
015014IN1043	Shoes	Synthetic	Polyurethane	815	135.64
015014IN1044	Shoes	Leather	Rubber	346	467.65
015014IN1045	Shoes	Synthetic	Rubber	302	74.22
015014IN1046	Shoes	Leather	Polyurethane	363	400.72
015014IN1047	Shoes	Leather	Polyurethane	396	258.89
015014IN2438	Shoes	Leather	Polyurethane	218	377.66
015014IN2439	Shoes	Suede	Polyurethane	141	162.25
015014IN2440	Shoes	Suede	Leather	616	262.1
015014IN2441	Shoes	Suede	Leather	958	429.85
015014IN2442	Shoes	Synthetic	Rubber	210	238.77
015014IN2443	Shoes	Leather	Rubber	985	186.26
015014IN2444	Shoes	Synthetic	Rubber	993	272.72
015014IN2445	Shoes	Synthetic	Leather	623	361.51
015014IN2446	Shoes	Leather	Polyurethane	616	227.35
015014IN2447	Shoes	Synthetic	Rubber	828	470.05
015015IN1039	Shoes	Leather	Leather	683	154.52
015015IN1040	Shoes	Leather	Rubber	460	242.98
015015IN1041	Shoes	Leather	Leather	356	380.89
015015IN1042	Shoes	Leather	Polyurethane	324	347.67
015015IN1043	Shoes	Synthetic	Leather	133	433.18
015015IN1044	Shoes	Synthetic	Polyurethane	888	498.44
015015IN1045	Shoes	Synthetic	Rubber	805	219.16
015015IN1046	Shoes	Suede	Polyurethane	840	64.46
015015IN1047	Shoes	Synthetic	Leather	127	24.9
015016IN1039	Shoes	Synthetic	Rubber	106	366.17
015016IN1040	Shoes	Suede	Rubber	604	438.27
015016IN1041	Shoes	Leather	Leather	799	118.15
015016IN1042	Shoes	Leather	Polyurethane	378	87.64
015016IN1043	Shoes	Leather	Leather	905	40.48
015016IN1044	Shoes	Suede	Polyurethane	51	413.12
015016IN1045	Shoes	Synthetic	Polyurethane	29	162.58
015016IN1047	Shoes	Synthetic	Rubber	462	206.83
015018GF2039	Shoes	Synthetic	Polyurethane	296	256.35
015018GF2040	Shoes	Synthetic	Rubber	297	421.33
015018GF2041	Shoes	Suede	Leather	726	328.91
015018GF2042	Shoes	Synthetic	Leather	779	311.38
015018GF2043	Shoes	Leather	Rubber	407	96.08
015018GF2044	Shoes	Suede	Rubber	769	261.46
015018GF2045	Shoes	Suede	Polyurethane	814	360.54
015018GF2046	Shoes	Leather	Rubber	613	486.9
015018GF7239	Shoes	Leather	Leather	405	108.69
015018GF7240	Shoes	Synthetic	Rubber	346	14.68
015018GF7241	Shoes	Leather	Rubber	622	46.9
015018GF7242	Shoes	Suede	Rubber	420	194.17
015018GF7243	Shoes	Suede	Polyurethane	182	412.07
015018GF7244	Shoes	Suede	Rubber	983	13.5
015018GF7245	Shoes	Synthetic	Polyurethane	825	233.8
015018GF7246	Shoes	Synthetic	Polyurethane	1	171.32
015019GF1042	Shoes	Leather	Rubber	831	35.72
015019GF1043	Shoes	Synthetic	Polyurethane	950	230.62
015019GF1045	Shoes	Synthetic	Rubber	567	134.83
015019GF2041	Shoes	Suede	Leather	371	182.42
015019GF2042	Shoes	Suede	Leather	936	355.75
015019GF2043	Shoes	Leather	Polyurethane	911	265.56
015020GF1039	Shoes	Suede	Leather	661	71.08
015020GF1040	Shoes	Synthetic	Rubber	431	481.09
015020GF1041	Shoes	Leather	Polyurethane	969	321.6
015020GF1042	Shoes	Leather	Rubber	309	385.28
015020GF1044	Shoes	Suede	Polyurethane	137	48.81
015020GF2439	Shoes	Suede	Polyurethane	202	33.06
015020GF2440	Shoes	Suede	Polyurethane	436	19.53
015020GF2441	Shoes	Leather	Polyurethane	313	102.51
015020GF2442	Shoes	Suede	Leather	117	213.06
015020GF2443	Shoes	Synthetic	Leather	666	468.55
015020GF2444	Shoes	Leather	Leather	937	233.96
015023IC1039	Shoes	Suede	Polyurethane	803	152.23
015023IC1040	Shoes	Synthetic	Leather	575	285.35
015023IC1041	Shoes	Synthetic	Polyurethane	244	64.85
015023IC1042	Shoes	Suede	Leather	537	308.66
015023IC1043	Shoes	Synthetic	Polyurethane	602	288.53
015023IC1044	Shoes	Leather	Leather	75	398.08
015023IC1045	Shoes	Leather	Leather	806	493.48
015023IC2438	Shoes	Synthetic	Leather	386	132.93
015023IC2439	Shoes	Leather	Polyurethane	903	259.73
015023IC2440	Shoes	Suede	Polyurethane	210	455.34
015023IC2441	Shoes	Synthetic	Leather	475	394.74
015023IC2442	Shoes	Leather	Polyurethane	418	248.83
015023IC2443	Shoes	Suede	Rubber	347	473.23
015023IC2444	Shoes	Suede	Leather	529	38.05
015023IC2445	Shoes	Leather	Leather	640	466.19
015024IC1038	Shoes	Synthetic	Rubber	939	34.75
015024IC1039	Shoes	Suede	Polyurethane	955	278.18
015024IC1040	Shoes	Suede	Polyurethane	876	446.32
015024IC1041	Shoes	Suede	Polyurethane	763	138.73
015024IC1042	Shoes	Suede	Leather	179	241.4
015024IC1043	Shoes	Synthetic	Leather	182	168.92
015024IC1044	Shoes	Leather	Leather	664	476.55
015024IC1045	Shoes	Leather	Leather	25	413.59
015024IC2038	Shoes	Leather	Leather	967	357.41
015024IC2039	Shoes	Suede	Polyurethane	180	297.94
015024IC2040	Shoes	Synthetic	Rubber	710	412.09
015024IC2041	Shoes	Leather	Polyurethane	501	202.21
015024IC2042	Shoes	Synthetic	Polyurethane	856	229.3
015024IC2043	Shoes	Leather	Leather	161	367.7
015024IC2044	Shoes	Suede	Rubber	177	185.3
015024IC2045	Shoes	Leather	Rubber	285	41.31
015025IC1038	Shoes	Suede	Polyurethane	63	46.42
015025IC1039	Shoes	Suede	Rubber	662	66.53
015025IC1040	Shoes	Leather	Polyurethane	666	436.14
015025IC1041	Shoes	Synthetic	Polyurethane	156	241.39
015025IC1042	Shoes	Suede	Polyurethane	882	359.31
015025IC1043	Shoes	Synthetic	Polyurethane	469	202.53
015025IC1044	Shoes	Leather	Leather	49	136.77
015025IC1045	Shoes	Suede	Rubber	967	180.12
015025IC2438	Shoes	Synthetic	Leather	849	399.15
015025IC2439	Shoes	Suede	Leather	84	316.36
015025IC2440	Shoes	Leather	Leather	361	469.44
015025IC2441	Shoes	Suede	Polyurethane	689	343.06
015025IC2442	Shoes	Leather	Polyurethane	148	289.39
015025IC2443	Shoes	Synthetic	Leather	630	309.0
015025IC2444	Shoes	Suede	Leather	342	471.76
015025IC2445	Shoes	Synthetic	Rubber	476	396.22
015026CZ1039	Shoes	Leather	Leather	63	21.78
015026CZ1040	Shoes	Leather	Polyurethane	701	271.73
015026CZ1041	Shoes	Synthetic	Leather	360	347.29
015026CZ1042	Shoes	Synthetic	Rubber	561	376.86
015026CZ1043	Shoes	Leather	Rubber	327	114.44
015026CZ1044	Shoes	Synthetic	Leather	769	434.92
015026CZ1045	Shoes	Leather	Rubber	736	478.36
015026CZ1046	Shoes	Synthetic	Rubber	141	125.99
015026CZ2439	Shoes	Leather	Polyurethane	990	442.48
015026CZ2440	Shoes	Leather	Rubber	215	57.52
015026CZ2441	Shoes	Suede	Rubber	435	37.3
015026CZ2442	Shoes	Leather	Leather	891	73.32
015026CZ2443	Shoes	Leather	Polyurethane	952	38.29
015026CZ2444	Shoes	Suede	Rubber	723	424.06
015026CZ2445	Shoes	Suede	Leather	318	38.93
015026CZ2446	Shoes	Synthetic	Leather	32	143.12
015027CZ1039	Shoes	Synthetic	Leather	670	60.84
015027CZ1040	Shoes	Leather	Leather	285	154.76
015027CZ1041	Shoes	Synthetic	Leather	305	54.37
015027CZ1042	Shoes	Synthetic	Leather	429	337.32
015027CZ1043	Shoes	Leather	Rubber	477	75.33
015027CZ1044	Shoes	Suede	Polyurethane	286	427.4
015027CZ1046	Shoes	Suede	Polyurethane	144	410.42
015027CZ6139	Shoes	Leather	Leather	424	16.69
015027CZ6140	Shoes	Leather	Leather	19	448.91
015027CZ6141	Shoes	Leather	Polyurethane	18	24.18
015027CZ6142	Shoes	Leather	Rubber	769	127.43
015027CZ6143	Shoes	Leather	Leather	590	25.87
015027CZ6144	Shoes	Leather	Polyurethane	371	174.56
015027CZ6145	Shoes	Synthetic	Polyurethane	175	261.79
015027CZ6146	Shoes	Synthetic	Leather	194	400.36
015028BR1038	Shoes	Synthetic	Polyurethane	502	175.61
015028BR1039	Shoes	Suede	Rubber	988	355.69
015028BR1040	Shoes	Leather	Polyurethane	113	101.88
015028BR1041	Shoes	Leather	Leather	114	377.79
015028BR1042	Shoes	Synthetic	Leather	222	125.64
015028BR1043	Shoes	Suede	Polyurethane	678	80.34
015028BR1044	Shoes	Synthetic	Polyurethane	947	100.85
015028BR1045	Shoes	Leather	Leather	831	99.21
015028BR1046	Shoes	Leather	Rubber	644	261.3
015028BR2438	Shoes	Synthetic	Polyurethane	897	423.95
015028BR2439	Shoes	Synthetic	Rubber	264	49.01
015028BR2440	Shoes	Leather	Rubber	925	356.41
015028BR2441	Shoes	Synthetic	Leather	55	330.63
015028BR2442	Shoes	Leather	Leather	871	437.53
015028BR2443	Shoes	Synthetic	Leather	643	129.63
015028BR2444	Shoes	Suede	Rubber	800	230.55
015028BR2445	Shoes	Leather	Leather	778	463.66
015028BR2446	Shoes	Suede	Leather	458	333.4
015029BR1038	Shoes	Synthetic	Rubber	979	200.5
015029BR1039	Shoes	Suede	Rubber	878	74.39
015029BR1040	Shoes	Synthetic	Rubber	162	138.62
015029BR1041	Shoes	Suede	Rubber	380	294.8
015029BR1042	Shoes	Suede	Polyurethane	993	361.9
015029BR1043	Shoes	Suede	Leather	87	70.97
015029BR1044	Shoes	Leather	Polyurethane	55	303.8
015029BR1045	Shoes	Suede	Rubber	476	279.67
015029BR1046	Shoes	Synthetic	Rubber	800	261.84
015029BR2438	Shoes	Synthetic	Rubber	178	348.16
015029BR2439	Shoes	Leather	Rubber	391	420.35
015029BR2440	Shoes	Leather	Rubber	349	168.26
015029BR2441	Shoes	Synthetic	Leather	8	445.62
015029BR2442	Shoes	Suede	Polyurethane	833	88.71
015029BR2443	Shoes	Synthetic	Polyurethane	313	94.78
015029BR2444	Shoes	Leather	Leather	759	140.72
015029BR2445	Shoes	Leather	Leather	835	68.57
015029BR2446	Shoes	Synthetic	Leather	984	122.86
015030BR1039	Shoes	Suede	Polyurethane	983	62.14
015030BR1040	Shoes	Suede	Polyurethane	443	412.66
015030BR1041	Shoes	Leather	Rubber	767	78.09
015030BR1042	Shoes	Synthetic	Polyurethane	328	376.18
015030BR1043	Shoes	Synthetic	Polyurethane	54	33.48
015030BR1044	Shoes	Leather	Leather	761	474.77
015030BR1045	Shoes	Synthetic	Polyurethane	239	358.47
015030BR1046	Shoes	Leather	Rubber	229	13.33
015031BR1039	Shoes	Suede	Polyurethane	579	384.29
015031BR1041	Shoes	Suede	Leather	51	261.9
015031BR1042	Shoes	Synthetic	Leather	609	391.89
015031BR1043	Shoes	Suede	Rubber	604	266.02
015031BR1044	Shoes	Suede	Rubber	264	324.1
015031BR1045	Shoes	Leather	Polyurethane	418	395.3
015031BR1046	Shoes	Leather	Rubber	803	208.5
015033BR1039	Shoes	Synthetic	Rubber	96	11.33
015033BR1040	Shoes	Leather	Leather	88	426.47
015033BR1041	Shoes	Synthetic	Leather	78	196.64
015033BR1042	Shoes	Synthetic	Polyurethane	288	253.06
015033BR1043	Shoes	Leather	Polyurethane	120	13.81
015033BR1044	Shoes	Suede	Polyurethane	814	251.13
015033BR1045	Shoes	Suede	Polyurethane	491	493.38
015033BR1046	Shoes	Suede	Leather	912	146.35
015034IX1039	Shoes	Suede	Polyurethane	452	203.75
015034IX1040	Shoes	Synthetic	Polyurethane	500	346.72
015034IX1041	Shoes	Suede	Rubber	165	409.25
015034IX1042	Shoes	Synthetic	Polyurethane	182	214.52
015034IX1043	Shoes	Leather	Rubber	469	161.74
015034IX1044	Shoes	Leather	Leather	910	469.53
015035KO106	Shoes	Synthetic	Polyurethane	735	341.8
015035KO107	Shoes	Suede	Rubber	823	68.32
015035KO247	Shoes	Synthetic	Polyurethane	944	43.77
015036KO246	Shoes	Suede	Rubber	978	246.94
015036KO247	Shoes	Suede	Polyurethane	7	117.84
015036KO708	Shoes	Synthetic	Leather	330	134.45
016001GF2440	Shoes	Synthetic	Leather	775	440.07
016001GF2441	Shoes	Suede	Rubber	673	53.89
016001GF2442	Shoes	Synthetic	Rubber	151	360.53
016001GF2443	Shoes	Suede	Leather	85	142.86
016001GF2444	Shoes	Synthetic	Polyurethane	147	382.56
016001GF2446	Shoes	Leather	Rubber	624	363.98
016001GF9039	Shoes	Suede	Leather	381	13.62
016001GF9040	Shoes	Leather	Rubber	915	259.48
016001GF9041	Shoes	Synthetic	Leather	548	78.27
016001GF9042	Shoes	Leather	Leather	285	434.45
016001GF9043	Shoes	Synthetic	Rubber	700	437.08
016001GF9044	Shoes	Suede	Rubber	82	214.99
017001ED1039	Shoes	Synthetic	Leather	514	227.75
017001ED1040	Shoes	Synthetic	Polyurethane	897	158.61
017001ED1041	Shoes	Suede	Leather	815	361.14
017001ED1042	Shoes	Synthetic	Polyurethane	709	185.74
017001ED1043	Shoes	Suede	Polyurethane	916	141.22
017001ED1044	Shoes	Synthetic	Polyurethane	523	221.79
017001ED1045	Shoes	Suede	Rubber	746	54.83
017001ED2439	Shoes	Leather	Leather	386	375.84
017001ED2440	Shoes	Synthetic	Leather	707	16.17
017001ED2441	Shoes	Synthetic	Polyurethane	471	325.8
017001ED2442	Shoes	Synthetic	Polyurethane	119	99.6
017001ED2443	Shoes	Suede	Polyurethane	396	123.88
017001ED2444	Shoes	Synthetic	Leather	532	321.46
017001ED2445	Shoes	Suede	Polyurethane	261	496.54
017002ED1039	Shoes	Synthetic	Leather	805	391.08
017002ED1040	Shoes	Leather	Leather	934	120.66
017002ED1041	Shoes	Synthetic	Rubber	256	96.25
017002ED1042	Shoes	Leather	Polyurethane	734	434.45
017002ED1043	Shoes	Suede	Polyurethane	905	227.65
017002ED1044	Shoes	Leather	Polyurethane	226	77.16
017002ED1045	Shoes	Synthetic	Rubber	53	432.48
017002ED2439	Shoes	Synthetic	Polyurethane	940	409.89
017002ED2440	Shoes	Suede	Leather	867	492.11
017002ED2441	Shoes	Synthetic	Polyurethane	500	455.77
017002ED2442	Shoes	Synthetic	Leather	506	427.38
017002ED2443	Shoes	Suede	Leather	854	35.76
017002ED2444	Shoes	Suede	Leather	364	61.16
017002ED2445	Shoes	Leather	Leather	280	288.8
017003ED1039	Shoes	Suede	Polyurethane	593	270.42
017003ED1040	Shoes	Synthetic	Rubber	714	234.4
017003ED1041	Shoes	Suede	Rubber	158	204.43
017003ED1042	Shoes	Synthetic	Leather	632	221.29
017003ED1043	Shoes	Leather	Polyurethane	59	288.96
017003ED1044	Shoes	Suede	Rubber	727	11.02
017003ED1045	Shoes	Synthetic	Polyurethane	128	137.75
017003ED2439	Shoes	Suede	Rubber	736	263.96
017003ED2440	Shoes	Suede	Leather	721	363.89
017003ED2441	Shoes	Suede	Leather	882	95.34
017003ED2442	Shoes	Suede	Leather	115	277.97
017003ED2443	Shoes	Leather	Rubber	209	360.09
017003ED2444	Shoes	Synthetic	Polyurethane	526	227.87
017003ED2445	Shoes	Suede	Leather	521	23.27
017004ED1039	Shoes	Synthetic	Polyurethane	552	230.14
017004ED1040	Shoes	Leather	Polyurethane	962	155.26
017004ED1041	Shoes	Synthetic	Leather	237	465.53
017004ED1042	Shoes	Synthetic	Rubber	281	71.06
017004ED1043	Shoes	Leather	Leather	359	329.71
017004ED1044	Shoes	Suede	Leather	201	35.83
017004ED1045	Shoes	Synthetic	Rubber	758	228.62
017004ED2439	Shoes	Synthetic	Polyurethane	278	281.45
017004ED2440	Shoes	Suede	Rubber	235	156.0
017004ED2441	Shoes	Suede	Rubber	494	232.99
017004ED2442	Shoes	Synthetic	Leather	4	90.14
017004ED2443	Shoes	Leather	Rubber	666	159.02
017004ED2444	Shoes	Suede	Rubber	442	314.34
017004ED2445	Shoes	Suede	Rubber	29	157.88
017005AE1029	Shoes	Leather	Polyurethane	109	450.87
017005AE1030	Shoes	Synthetic	Polyurethane	610	317.92
017005AE2429	Shoes	Suede	Leather	727	224.94
017005AE2430	Shoes	Synthetic	Leather	805	28.99
017006AE1029	Shoes	Synthetic	Polyurethane	75	254.78
017006AE1030	Shoes	Synthetic	Rubber	838	384.74
017006AE2429	Shoes	Leather	Leather	146	140.12
017006AE2430	Shoes	Synthetic	Leather	128	405.32
017007IC2639	Shoes	Synthetic	Rubber	853	133.39
017007IC2640	Shoes	Suede	Rubber	42	413.64
017007IC2641	Shoes	Suede	Rubber	356	51.78
017007IC2642	Shoes	Leather	Rubber	41	434.43
017007IC2643	Shoes	Leather	Rubber	934	254.6
017007IC2644	Shoes	Suede	Polyurethane	34	155.3
017007IC2645	Shoes	Suede	Rubber	17	139.91
017007IC9038	Shoes	Leather	Leather	677	221.69
017007IC9039	Shoes	Synthetic	Polyurethane	153	499.53
017007IC9040	Shoes	Leather	Leather	998	117.96
017007IC9041	Shoes	Synthetic	Rubber	378	60.58
017007IC9042	Shoes	Suede	Leather	588	296.67
017007IC9043	Shoes	Suede	Rubber	599	249.39
017007IC9044	Shoes	Suede	Leather	629	266.86
017007IC9045	Shoes	Synthetic	Leather	874	336.8
017008IC1038	Shoes	Leather	Rubber	342	140.9
017008IC1039	Shoes	Synthetic	Leather	981	456.23
017008IC1040	Shoes	Leather	Polyurethane	27	223.48
017008IC1041	Shoes	Leather	Leather	825	73.25
017008IC1042	Shoes	Leather	Polyurethane	287	373.73
017008IC1043	Shoes	Suede	Polyurethane	646	325.12
017008IC1044	Shoes	Leather	Leather	731	164.71
017008IC1045	Shoes	Suede	Polyurethane	168	314.54
017008IC2438	Shoes	Leather	Polyurethane	610	117.73
017008IC2439	Shoes	Leather	Leather	268	227.97
017008IC2440	Shoes	Suede	Rubber	749	450.71
017008IC2441	Shoes	Suede	Rubber	821	75.43
017008IC2442	Shoes	Synthetic	Polyurethane	455	199.48
017008IC2443	Shoes	Leather	Polyurethane	906	412.36
017008IC2444	Shoes	Suede	Rubber	685	485.05
017008IC2445	Shoes	Synthetic	Polyurethane	401	232.42
017009BR1010	Shoes	Synthetic	Rubber	922	258.43
017009BR106	Shoes	Suede	Leather	981	290.36
017009BR107	Shoes	Leather	Polyurethane	476	466.85
017009BR108	Shoes	Synthetic	Leather	702	430.52
017009BR109	Shoes	Leather	Rubber	634	93.59
017009BR5010	Shoes	Leather	Rubber	558	224.01
017009BR506	Shoes	Synthetic	Leather	576	237.36
017009BR507	Shoes	Suede	Polyurethane	130	396.66
017009BR508	Shoes	Leather	Leather	822	305.42
017009BR509	Shoes	Suede	Leather	363	330.57
017010BR1010	Shoes	Synthetic	Polyurethane	705	499.12
017010BR106	Shoes	Leather	Rubber	819	46.73
017010BR107	Shoes	Suede	Leather	693	119.27
017010BR108	Shoes	Suede	Leather	292	209.87
017010BR109	Shoes	Leather	Rubber	371	180.41
017010BR2010	Shoes	Suede	Leather	794	20.61
017010BR206	Shoes	Suede	Rubber	29	54.97
017010BR207	Shoes	Synthetic	Polyurethane	149	343.67
017010BR208	Shoes	Synthetic	Rubber	779	440.87
017010BR209	Shoes	Suede	Rubber	296	261.97
017011BR4410	Shoes	Suede	Leather	11	274.2
017011BR446	Shoes	Leather	Rubber	512	135.0
017011BR447	Shoes	Synthetic	Rubber	676	386.26
017011BR448	Shoes	Leather	Leather	113	378.38
017011BR449	Shoes	Suede	Rubber	187	298.3
017011BR7010	Shoes	Leather	Leather	807	114.21
017011BR706	Shoes	Suede	Polyurethane	744	57.54
017011BR707	Shoes	Synthetic	Rubber	227	41.48
017011BR708	Shoes	Synthetic	Polyurethane	310	300.42
017011BR709	Shoes	Suede	Rubber	98	414.27
018001BJ7040	Shoes	Synthetic	Rubber	55	430.58
018001BJ7041	Shoes	Suede	Polyurethane	623	237.17
018001BJ7042	Shoes	Leather	Polyurethane	664	394.29
018001BJ7043	Shoes	Suede	Leather	758	473.97
018001BJ7044	Shoes	Leather	Leather	406	144.83
018001BJ7045	Shoes	Suede	Polyurethane	69	205.0
018001BJ9040	Shoes	Synthetic	Rubber	312	466.42
018001BJ9041	Shoes	Suede	Leather	289	175.73
018001BJ9042	Shoes	Suede	Rubber	762	457.8
018001BJ9043	Shoes	Suede	Leather	548	490.71
018001BJ9044	Shoes	Synthetic	Leather	751	334.29
018001BJ9045	Shoes	Suede	Leather	148	410.28
018002BJ1040	Shoes	Synthetic	Polyurethane	467	377.28
018002BJ1041	Shoes	Suede	Rubber	739	352.77
018002BJ1042	Shoes	Leather	Polyurethane	244	160.4
018002BJ1043	Shoes	Suede	Leather	491	37.98
018002BJ1044	Shoes	Leather	Polyurethane	849	178.1
018002BJ9440	Shoes	Synthetic	Polyurethane	958	336.8
018002BJ9441	Shoes	Synthetic	Polyurethane	507	60.24
018002BJ9442	Shoes	Suede	Rubber	365	15.84
018002BJ9443	Shoes	Synthetic	Polyurethane	482	78.45
018002BJ9444	Shoes	Suede	Polyurethane	201	360.71
018003BJ7040	Shoes	Synthetic	Polyurethane	154	486.67
018003BJ7041	Shoes	Leather	Polyurethane	450	491.7
018003BJ7042	Shoes	Synthetic	Polyurethane	501	252.05
018003BJ7043	Shoes	Leather	Polyurethane	73	435.98
018003BJ7044	Shoes	Suede	Polyurethane	713	371.04
018003BJ9440	Shoes	Suede	Leather	296	255.51
018003BJ9441	Shoes	Suede	Polyurethane	17	290.65
018003BJ9442	Shoes	Leather	Polyurethane	641	77.24
018003BJ9443	Shoes	Suede	Rubber	217	469.45
018003BJ9444	Shoes	Suede	Leather	61	182.45
018004BJ1039	Shoes	Leather	Polyurethane	939	228.61
018004BJ1040	Shoes	Synthetic	Rubber	616	339.11
018004BJ1041	Shoes	Suede	Polyurethane	42	173.61
018004BJ1042	Shoes	Synthetic	Polyurethane	25	134.59
018004BJ1043	Shoes	Synthetic	Polyurethane	39	319.21
018004BJ1044	Shoes	Suede	Polyurethane	803	22.24
018004BJ1045	Shoes	Suede	Polyurethane	131	363.16
018004BJ2639	Shoes	Leather	Rubber	498	261.87
018004BJ2640	Shoes	Leather	Polyurethane	229	306.82
018004BJ2641	Shoes	Suede	Rubber	108	319.62
018004BJ2642	Shoes	Synthetic	Polyurethane	172	268.25
018004BJ2643	Shoes	Leather	Rubber	435	295.44
018004BJ2644	Shoes	Leather	Leather	478	345.06
018004BJ2645	Shoes	Suede	Polyurethane	102	379.03
018005IB2039	Shoes	Suede	Leather	866	366.45
018005IB2040	Shoes	Suede	Leather	524	436.11
018005IB2041	Shoes	Suede	Leather	275	102.83
018005IB2042	Shoes	Leather	Polyurethane	613	206.56
018005IB2043	Shoes	Leather	Leather	44	474.42
018005IB2044	Shoes	Leather	Rubber	955	204.33
018005IB2045	Shoes	Synthetic	Polyurethane	817	71.19
018005IB2439	Shoes	Leather	Leather	957	267.47
018005IB2440	Shoes	Leather	Polyurethane	17	63.65
018005IB2441	Shoes	Suede	Leather	330	109.4
018005IB2442	Shoes	Leather	Rubber	569	499.18
018005IB2443	Shoes	Leather	Polyurethane	823	275.27
018005IB2444	Shoes	Leather	Polyurethane	497	149.19
018005IB2445	Shoes	Suede	Leather	815	497.44
018006IB1039	Shoes	Leather	Rubber	12	483.61
018006IB1040	Shoes	Leather	Polyurethane	318	225.96
018006IB1041	Shoes	Synthetic	Leather	592	137.6
018006IB1042	Shoes	Synthetic	Rubber	216	420.82
018006IB1043	Shoes	Synthetic	Rubber	339	360.65
018006IB1044	Shoes	Synthetic	Rubber	776	346.6
018006IB1045	Shoes	Suede	Rubber	991	447.63
018006IB9039	Shoes	Synthetic	Polyurethane	661	347.81
018006IB9040	Shoes	Leather	Polyurethane	81	149.06
018006IB9041	Shoes	Synthetic	Rubber	727	349.99
018006IB9042	Shoes	Suede	Leather	485	159.85
018006IB9043	Shoes	Synthetic	Leather	374	382.03
018006IB9044	Shoes	Synthetic	Rubber	976	313.68
018006IB9045	Shoes	Suede	Rubber	710	47.93
018007IB1038	Shoes	Suede	Leather	200	261.29
018007IB1039	Shoes	Suede	Rubber	537	178.22
018007IB1040	Shoes	Suede	Rubber	466	171.0
